"銘柄コード","銘柄名","直後基準日","直近制限措置","直近臨時措置","直近特別措置","申込日","市場区分","貸借区分","融資新規（株）","融資返済（株）","融資残高（株）","貸株新規（株）","貸株返済（株）","貸株残高（株）","差引残高（株）","貸借値段（円）","品貸料率（品貸日数分/円）","品貸日数","品貸料率（年率換算/％）","最高料率（品貸日数分/円）","最低料率（品貸日数分/円）","応札ランク","制限措置","臨時措置","特別措置","新株引受・権利入札"
"8411","みずほフィナンシャルグループ","20260331","","","","20251222","東証","貸借","62700","40100","382800","23000","400","382800","0","5705.00","*****","1","*****","11.60","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251219","東証","貸借","17200","7100","360200","10100","0","360200","0","5626.00","*****","1","*****","11.40","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251218","東証","貸借","38500","381800","350100","200","1100","350100","0","5600.00","*****","1","*****","11.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251217","東証","貸借","8900","266800","693400","100","1100","351000","342400","5652.00","-","3","-","34.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251216","東証","貸借","610500","23100","951300","500","12400","352000","599300","5640.00","-","1","-","11.40","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251215","東証","貸借","65700","74500","363900","6200","15000","363900","0","5852.00","*****","1","*****","11.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251212","東証","貸借","20000","8000","372700","16600","4600","372700","0","5721.00","*****","1","*****","11.60","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251211","東証","貸借","9600","7300","360700","8700","6400","360700","0","5571.00","*****","1","*****","11.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251210","東証","貸借","8200","6800","358400","3900","2500","358400","0","5635.00","*****","3","*****","34.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251209","東証","貸借","14300","29400","357000","200","15300","357000","0","5648.00","*****","1","*****","11.40","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251208","東証","貸借","67700","123500","372100","13800","1100","372100","0","5666.00","*****","1","*****","11.40","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251205","東証","貸借","75500","5600","427900","600","3000","359400","68500","5663.00","-","1","-","11.40","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251204","東証","貸借","124900","127600","358000","4500","3400","361800","-3800","5664.00","0.00","1","0.00","11.40","0.00","F","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251203","東証","貸借","89400","80800","360700","9000","400","360700","0","5546.00","*****","3","*****","33.60","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251202","東証","貸借","90500","246600","352100","1700","700","352100","0","5619.00","*****","1","*****","11.40","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251201","東証","貸借","220300","70600","508200","0","7400","351100","157100","5501.00","-","1","-","11.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251128","東証","貸借","49700","49100","358500","3400","2800","358500","0","5473.00","*****","1","*****","11.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251127","東証","貸借","33700","44200","357900","3100","13600","357900","0","5458.00","*****","1","*****","11.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251126","東証","貸借","71500","54200","368400","28100","4500","368400","0","5476.00","*****","3","*****","33.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251125","東証","貸借","400","38200","351100","4500","3300","344800","6300","5261.00","-","1","-","10.60","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251121","東証","貸借","27100","146200","388900","0","10400","343600","45300","5163.00","-","1","-","10.40","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251120","東証","貸借","0","50800","508000","51400","0","354000","154000","5159.00","-","1","-","10.40","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251119","東証","貸借","19400","77400","558800","300","10100","302600","256200","5033.00","-","4","-","40.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251118","東証","貸借","123200","0","616800","8100","5800","312400","304400","5046.00","-","1","-","10.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251117","東証","貸借","35100","35000","493600","5900","3000","310100","183500","5286.00","-","1","-","10.60","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251114","東証","貸借","150900","3100","493500","0","37400","307200","186300","5300.00","-","1","-","10.60","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251113","東証","貸借","29100","10200","345700","25400","7600","344600","1100","5314.00","-","1","-","10.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251112","東証","貸借","5800","35200","326800","30200","100","326800","0","5182.00","*****","3","*****","31.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251111","東証","貸借","9100","500","356200","0","14200","296700","59500","5066.00","-","1","-","10.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251110","東証","貸借","0","197300","347600","8000","0","310900","36700","5080.00","-","1","-","10.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251107","東証","貸借","223700","500","544900","1000","19800","302900","242000","5046.00","-","1","-","10.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251106","東証","貸借","4100","13600","321700","26800","8000","321700","0","5129.00","*****","1","*****","10.40","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251105","東証","貸借","26800","37300","331200","8000","14000","302900","28300","5022.00","-","3","-","30.60","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251104","東証","貸借","36800","7700","341700","1400","5100","308900","32800","5120.00","-","1","-","10.40","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251031","東証","貸借","10500","22100","312600","0","11600","312600","0","5149.00","*****","1","*****","10.40","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251030","東証","貸借","12400","19300","324200","16900","800","324200","0","5110.00","*****","1","*****","10.40","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251029","東証","貸借","6700","18600","331100","1400","9600","308100","23000","5000.00","-","4","-","40.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251028","東証","貸借","5900","11500","343000","75800","9700","316300","26700","4982.00","-","1","-","10.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251027","東証","貸借","2700","13800","348600","23500","0","250200","98400","4962.00","-","1","-","10.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251024","東証","貸借","1000","20700","359700","1300","1600","226700","133000","4885.00","-","1","-","9.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251023","東証","貸借","20600","103300","379400","2000","16700","227000","152400","4868.00","-","1","-","9.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251022","東証","貸借","7800","24300","462100","0","16100","241700","220400","4910.00","-","3","-","30.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251021","東証","貸借","4800","77000","478600","74100","36200","257800","220800","4903.00","-","1","-","10.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251020","東証","貸借","9900","128400","550800","74300","3300","219900","330900","4852.00","-","1","-","9.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251017","東証","貸借","125600","0","669300","3300","16700","148900","520400","4569.00","-","1","-","9.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251016","東証","貸借","400","16000","543700","0","14800","162300","381400","4760.00","-","1","-","9.60","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251015","東証","貸借","6200","4600","559300","176500","200","177100","382200","4692.00","-","3","-","28.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251014","東証","貸借","54100","48000","557700","800","4200","800","556900","4633.00","-","1","-","9.40","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251010","東証","貸借","187500","12500","551600","4000","0","4200","547400","4756.00","-","1","-","9.60","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251009","東証","貸借","14600","1800","376600","0","35000","200","376400","4870.00","-","1","-","9.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251008","東証","貸借","13800","37300","363800","34700","0","35200","328600","4864.00","-","4","-","39.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251007","東証","貸借","22900","8300","387300","300","500","500","386800","4754.00","-","1","-","9.60","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251006","東証","貸借","16000","300","372700","500","15800","700","372000","4790.00","-","1","-","9.60","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251003","東証","貸借","2000","20500","357000","15800","0","16000","341000","4800.00","-","1","-","9.60","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251002","東証","貸借","26300","164900","375500","0","100","200","375300","4730.00","-","1","-","9.60","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20251001","東証","貸借","146700","27300","514100","0","5000","300","513800","4797.00","-","3","-","28.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250930","東証","貸借","9100","45600","394700","5000","300","5300","389400","4988.00","-","1","-","10.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250929","東証","貸借","184900","129600","431200","0","436400","600","430600","4920.00","-","1","-","10.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250926","東証","貸借","143700","102000","375900","431600","5100","437000","-61100","5085.00","0.00","1","0.00","40.80","0.00","F","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250925","東証","貸借","14800","24900","334200","0","31000","10500","323700","5070.00","-","1","-","20.40","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250924","東証","貸借","13100","29500","344300","11800","400","41500","302800","5010.00","-","3","-","61.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250922","東証","貸借","8400","22200","360700","400","8700","30100","330600","4932.00","-","1","-","20.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250919","東証","貸借","1000","19000","374500","27000","2900","38400","336100","4844.00","-","1","-","19.60","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250918","東証","貸借","11900","8100","392500","3000","1700","14300","378200","4762.00","-","2","-","38.40","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250917","東証","貸借","127300","21500","388700","8500","0","13000","375700","4776.00","-","3","-","28.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250916","東証","貸借","33200","500","282900","100","61800","4500","278400","4826.00","-","1","-","9.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250912","東証","貸借","2000","76700","250200","12600","700","66200","184000","4861.00","-","1","-","9.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250911","東証","貸借","88600","1100","324900","9400","32000","54300","270600","4828.00","-","1","-","9.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250910","東証","貸借","9700","42700","237400","35200","7900","76900","160500","4908.00","-","4","-","40.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250909","東証","貸借","81400","1000","270400","4300","3700","49600","220800","4815.00","-","1","-","9.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250908","東証","貸借","1100","44300","190000","1900","11300","49000","141000","4891.00","-","1","-","9.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250905","東証","貸借","1300","14300","233200","19500","46800","58400","174800","4859.00","-","1","-","9.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250904","東証","貸借","2400","78000","246200","66700","2200","85700","160500","4794.00","-","1","-","9.60","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250903","東証","貸借","90800","0","321800","2200","14900","21200","300600","4672.00","-","3","-","28.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250902","東証","貸借","8000","18400","231000","3000","3800","33900","197100","4834.00","-","1","-","9.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250901","東証","貸借","35500","0","241400","3100","35200","34700","206700","4795.00","-","1","-","9.60","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250829","東証","貸借","50400","1700","205900","0","55000","66800","139100","4895.00","-","1","-","9.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250828","東証","貸借","10800","72000","157200","72000","200","121800","35400","4907.00","-","1","-","10.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250827","東証","貸借","3100","4200","218400","0","1800","50000","168400","4819.00","-","3","-","29.40","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250826","東証","貸借","2400","6900","219500","500","10300","51800","167700","4833.00","-","1","-","9.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250825","東証","貸借","4000","7000","224000","8300","7800","61600","162400","4855.00","-","1","-","9.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250822","東証","貸借","16100","600","227000","12500","6500","61100","165900","4817.00","-","1","-","9.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250821","東証","貸借","2800","5600","211500","4800","49400","55100","156400","4773.00","-","1","-","9.60","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250820","東証","貸借","5700","49000","214300","2000","3300","99700","114600","4810.00","-","3","-","29.40","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250819","東証","貸借","82000","8500","257600","22300","48500","101000","156600","4772.00","-","1","-","9.60","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250818","東証","貸借","27600","5000","184100","100","363600","127200","56900","4850.00","-","1","-","9.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250815","東証","貸借","4600","6700","161500","315600","35000","490700","-329200","4960.00","0.00","1","0.00","10.00","0.00","F","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250814","東証","貸借","4900","16600","163600","78700","3200","210100","-46500","4738.00","0.00","1","0.00","9.60","0.00","F","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250813","東証","貸借","13100","36900","175300","9800","402700","134600","40700","4706.00","-","3","-","28.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250812","東証","貸借","2500","70800","199100","43200","41900","527500","-328400","4700.00","0.00","1","0.00","9.40","0.00","F","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250808","東証","貸借","35200","58800","267400","157900","0","526200","-258800","4549.00","0.00","1","0.00","9.20","0.00","F","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250807","東証","貸借","2200","82000","291000","78600","40300","368300","-77300","4503.00","0.00","1","0.00","9.20","0.00","F","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250806","東証","貸借","0","25400","370800","84200","0","330000","40800","4456.00","-","4","-","36.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250805","東証","貸借","0","362200","396200","42700","100100","245800","150400","4395.00","-","1","-","8.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250804","東証","貸借","404600","2000","758400","3600","123300","303200","455200","4298.00","-","1","-","8.60","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250801","東証","貸借","14700","9600","355800","0","104100","422900","-67100","4452.00","0.00","1","0.00","9.00","0.00","F","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250731","東証","貸借","3000","15300","350700","110700","0","527000","-176300","4482.00","0.00","1","0.00","9.00","0.00","F","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250730","東証","貸借","30900","0","363000","8600","136400","416300","-53300","4385.00","0.00","3","0.00","26.40","0.00","F","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250729","東証","貸借","12100","3700","332100","900","6000","544100","-212000","4370.00","0.00","1","0.00","8.80","0.00","F","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250728","東証","貸借","36600","2400","323700","3400","170400","549200","-225500","4418.00","0.00","1","0.00","9.00","0.00","F","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250725","東証","貸借","17200","14700","289500","0","118300","716200","-426700","4535.00","0.00","1","0.00","9.20","0.00","F","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250724","東証","貸借","100600","63800","287000","280000","40200","834500","-547500","4553.00","0.00","1","0.00","9.20","0.00","F","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250723","東証","貸借","44200","12000","250200","489500","0","594700","-344500","4400.00","0.00","3","0.00","26.40","0.00","F","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250722","東証","貸借","100","59800","218000","36900","3600","105200","112800","4182.00","-","1","-","8.40","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250718","東証","貸借","1900","7800","277700","1700","13600","71900","205800","4126.00","-","1","-","8.40","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250717","東証","貸借","96200","93300","283600","14800","0","83800","199800","4107.00","-","1","-","8.40","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250716","東証","貸借","5000","24700","280700","0","23400","69000","211700","4064.00","-","4","-","32.80","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250715","東証","貸借","23100","2100","300400","26500","300","92400","208000","4078.00","-","1","-","8.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250714","東証","貸借","139200","0","279400","0","35000","66200","213200","4054.00","-","1","-","8.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250711","東証","貸借","0","147500","140200","33300","200","101200","39000","4083.00","-","1","-","8.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250710","東証","貸借","100","19900","287700","8200","12700","68100","219600","4003.00","-","1","-","8.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250709","東証","貸借","0","54000","307500","22900","0","72600","234900","3975.00","-","3","-","24.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250708","東証","貸借","31100","9300","361500","400","3900","49700","311800","3937.00","-","1","-","8.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250707","東証","貸借","54500","0","339700","2500","36300","53200","286500","3957.00","-","1","-","8.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250704","東証","貸借","500","227600","285200","35100","0","87000","198200","4055.00","-","1","-","8.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250703","東証","貸借","9500","3700","512300","1900","6200","51900","460400","3996.00","-","1","-","8.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250702","東証","貸借","31300","48000","506500","0","5600","56200","450300","3984.00","-","3","-","24.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250701","東証","貸借","95000","54000","523200","11600","0","61800","461400","4019.00","-","1","-","8.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250630","東証","貸借","14600","122600","482200","3900","22700","50200","432000","3993.00","-","1","-","8.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250627","東証","貸借","23400","8200","590200","23000","0","69000","521200","3974.00","-","1","-","8.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250626","東証","貸借","14100","11900","575000","0","1300","46000","529000","3996.00","-","1","-","8.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250625","東証","貸借","29000","0","572800","0","16600","47300","525500","3976.00","-","3","-","24.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250624","東証","貸借","109000","37100","543800","12700","0","63900","479900","4014.00","-","1","-","8.20","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250623","東証","貸借","3600","2700","471900","0","1400","51200","420700","3913.00","-","1","-","8.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250620","東証","貸借","2600","3600","471000","600","4100","52600","418400","3936.00","-","1","-","8.00","0.00","-","","","",""
"8411","みずほフィナンシャルグループ","20260331","","","","20250619","東証","貸借","2200","52100","472000","5100","0","56100","415900","3962.00","-","1","-","8.00","0.00","-","","","",""
