"銘柄コード","銘柄名","直後基準日","直近制限措置","直近臨時措置","直近特別措置","申込日","市場区分","貸借区分","融資新規（株）","融資返済（株）","融資残高（株）","貸株新規（株）","貸株返済（株）","貸株残高（株）","差引残高（株）","貸借値段（円）","品貸料率（品貸日数分/円）","品貸日数","品貸料率（年率換算/％）","最高料率（品貸日数分/円）","最低料率（品貸日数分/円）","応札ランク","制限措置","臨時措置","特別措置","新株引受・権利入札"
"3923","（株）ラクス","20260331","","","","20250310","東証","貸借","2300","800","59300","0","1100","15900","43400","1873.50","-","1","-","3.80","0.00","-","","","",""
"3923","（株）ラクス","20260331","","","","20250307","東証","貸借","6000","0","57800","0","0","17000","40800","1858.00","-","1","-","3.80","0.00","-","","","",""
"3923","（株）ラクス","20260331","","","","20250306","東証","貸借","0","2600","51800","0","700","17000","34800","1931.00","-","1","-","4.00","0.00","-","","","",""
"3923","（株）ラクス","20260331","","","","20250305","東証","貸借","3700","2000","54400","300","0","17700","36700","1880.00","-","3","-","11.40","0.00","-","","","",""
"3923","（株）ラクス","20260331","","","","20250304","東証","貸借","12300","9000","52700","0","500","17400","35300","1880.50","-","1","-","3.80","0.00","-","","","",""
"3923","（株）ラクス","20260331","","","","20250303","東証","貸借","0","12900","49400","1400","200","17900","31500","1908.50","-","1","-","4.00","0.00","-","","","",""
"3923","（株）ラクス","20260331","","","","20250228","東証","貸借","3500","0","62300","3500","700","16700","45600","1889.00","-","1","-","3.80","0.00","-","","","",""
"3923","（株）ラクス","20260331","","","","20250227","東証","貸借","7600","5200","58800","600","700","13900","44900","2002.00","-","1","-","4.20","0.00","-","","","",""
"3923","（株）ラクス","20260331","","","","20250226","東証","貸借","8900","118900","56400","700","39600","14000","42400","2020.00","-","3","-","12.60","0.00","-","","","",""
"3923","（株）ラクス","20260331","","","","20250225","東証","貸借","84800","100","166400","500","134900","52900","113500","2049.50","-","1","-","4.20","0.00","-","","","",""
"3923","（株）ラクス","20260331","","","","20250221","東証","貸借","500","89900","81700","0","35000","187300","-105600","2133.50","0.05","1","0.85","4.40","0.00","F","","","",""
"3923","（株）ラクス","20260331","","","","20250220","東証","貸借","42600","1000","171100","1100","15500","222300","-51200","2147.00","0.00","1","0.00","4.40","0.00","F","","","",""
"3923","（株）ラクス","20260331","","","","20250219","東証","貸借","700","2100","129500","400","3700","236700","-107200","2128.50","0.20","4","0.85","17.60","0.00","F","","","",""
"3923","（株）ラクス","20260331","","","","20250218","東証","貸借","64200","32300","130900","73000","2500","240000","-109100","2091.00","0.05","1","0.87","4.20","0.00","F","","","",""
"3923","（株）ラクス","20260331","","","","20250217","東証","貸借","65800","1700","99000","0","16300","169500","-70500","2081.50","0.05","1","0.87","4.20","0.00","F","","","",""
"3923","（株）ラクス","20260331","","","","20250214","東証","貸借","1900","2000","34900","83400","700","185800","-150900","2111.50","0.05","1","0.86","4.40","0.00","F","","","",""
"3923","（株）ラクス","20260331","","","","20250213","東証","貸借","300","4700","35000","3800","1300","103100","-68100","2025.00","0.00","1","0.00","4.20","0.00","F","","","",""
"3923","（株）ラクス","20260331","","","","20250212","東証","貸借","5600","800","39400","11400","10300","100600","-61200","2045.00","0.00","3","0.00","12.60","0.00","F","","","",""
"3923","（株）ラクス","20260331","","","","20250210","東証","貸借","3800","1100","34600","10000","5400","99500","-64900","2024.50","0.00","1","0.00","4.20","0.00","F","","","",""
"3923","（株）ラクス","20260331","","","","20250207","東証","貸借","300","400","31900","29600","6200","94900","-63000","1971.00","0.00","1","0.00","4.00","0.00","F","","","",""
"3923","（株）ラクス","20260331","","","","20250206","東証","貸借","800","400","32000","17600","0","71500","-39500","1981.50","0.00","2","0.00","8.00","0.00","F","","","",""
"3923","（株）ラクス","20260331","","","","20250205","東証","貸借","5600","400","31600","10700","100","53900","-22300","1953.50","0.00","3","0.00","12.00","0.00","F","","","",""
"3923","（株）ラクス","20260331","","","","20250204","東証","貸借","4500","32700","26400","4700","0","43300","-16900","1928.00","0.00","1","0.00","4.00","0.00","F","","","",""
"3923","（株）ラクス","20260331","","","","20250203","東証","貸借","32700","3700","54600","13000","0","38600","16000","1934.50","-","1","-","4.00","0.00","-","","","",""
"3923","（株）ラクス","20260331","","","","20250131","東証","貸借","3600","3600","25600","12600","7700","25600","0","1945.00","*****","1","*****","4.00","0.00","-","","","",""
"3923","（株）ラクス","20260331","","","","20250130","東証","貸借","3300","4300","25600","100","6000","20700","4900","1935.50","-","1","-","4.00","0.00","-","","","",""
"3923","（株）ラクス","20260331","","","","20250129","東証","貸借","4100","0","26600","10600","1000","26600","0","1944.50","*****","3","*****","12.00","0.00","-","","","",""
"3923","（株）ラクス","20260331","","","","20250128","東証","貸借","200","10000","22500","5300","0","17000","5500","1901.00","-","1","-","4.00","0.00","-","","","",""
"3923","（株）ラクス","20260331","","","","20250127","東証","貸借","1800","0","32300","0","1200","11700","20600","1831.00","-","1","-","3.80","0.00","-","","","",""
"3923","（株）ラクス","20260331","","","","20250124","東証","貸借","500","27700","30500","0","200","12900","17600","1853.00","-","1","-","3.80","0.00","-","","","",""
"3923","（株）ラクス","20260331","","","","20250123","東証","貸借","0","2400","57700","400","0","13100","44600","1792.00","-","1","-","3.60","0.00","-","","","",""
"3923","（株）ラクス","20260331","","","","20250122","東証","貸借","1500","4100","60100","600","50600","12700","47400","1786.00","-","3","-","10.80","0.00","-","","","",""
"3923","（株）ラクス","20260331","","","","20250121","東証","貸借","7000","3300","62700","50300","0","62700","0","1788.50","*****","1","*****","3.60","0.00","-","","","",""
"3923","（株）ラクス","20260331","","","","20250120","東証","貸借","1500","1200","59000","0","400","12400","46600","1757.50","-","1","-","3.60","0.00","-","","","",""
