"銘柄コード","銘柄名","直後基準日","直近制限措置","直近臨時措置","直近特別措置","申込日","市場区分","貸借区分","融資新規（株）","融資返済（株）","融資残高（株）","貸株新規（株）","貸株返済（株）","貸株残高（株）","差引残高（株）","貸借値段（円）","品貸料率（品貸日数分/円）","品貸日数","品貸料率（年率換算/％）","最高料率（品貸日数分/円）","最低料率（品貸日数分/円）","応札ランク","制限措置","臨時措置","特別措置","新株引受・権利入札"
"8058","三菱商事","20260331","","","","20250522","東証","貸借","9800","1300","442700","500","54900","52600","390100","2914.00","-","1","-","6.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250521","東証","貸借","3900","15900","434200","35200","0","107000","327200","2935.00","-","3","-","18.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250520","東証","貸借","3000","6900","446200","36400","0","71800","374400","2899.50","-","1","-","5.80","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250519","東証","貸借","45800","33500","450100","5800","36000","35400","414700","2900.00","-","1","-","5.80","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250516","東証","貸借","27500","3300","437800","8300","500","65600","372200","2880.00","-","1","-","5.80","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250515","東証","貸借","200","19000","413600","26600","100","57800","355800","2861.50","-","1","-","5.80","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250514","東証","貸借","19000","27500","432400","14000","79600","31300","401100","2849.50","-","3","-","17.40","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250513","東証","貸借","22100","60300","440900","58200","0","96900","344000","2843.00","-","1","-","5.80","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250512","東証","貸借","200","333700","479100","100","18400","38700","440400","2795.50","-","1","-","5.60","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250509","東証","貸借","600","73100","812600","54500","3500","57000","755600","2760.00","-","1","-","5.60","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250508","東証","貸借","83300","7800","885100","6000","71500","6000","879100","2712.50","-","1","-","5.60","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250507","東証","貸借","5000","60600","809600","71400","4600","71500","738100","2737.00","-","3","-","16.80","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250502","東証","貸借","9500","20400","865200","4700","0","4700","860500","2640.50","-","1","-","5.40","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250501","東証","貸借","13000","43800","876100","0","0","0","876100","2687.00","-","1","-","5.40","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250430","東証","貸借","2500","11200","906900","0","35500","0","906900","2712.00","-","5","-","28.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250428","東証","貸借","3800","30700","915600","18500","0","35500","880100","2709.50","-","1","-","5.60","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250425","東証","貸借","15600","60000","942500","0","43100","17000","925500","2678.00","-","1","-","5.40","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250424","東証","貸借","20500","40400","986900","0","62700","60100","926800","2666.50","-","2","-","10.80","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250423","東証","貸借","1100","78800","1006800","82800","0","122800","884000","2626.00","-","3","-","16.20","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250422","東証","貸借","500","55800","1084500","40000","0","40000","1044500","2528.50","-","1","-","5.20","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250421","東証","貸借","33500","22600","1139800","0","30000","0","1139800","2434.00","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250418","東証","貸借","4900","17800","1128900","0","10200","30000","1098900","2486.00","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250417","東証","貸借","5000","19400","1141800","40200","0","40200","1101600","2478.50","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250416","東証","貸借","8000","1700","1156200","0","3500","0","1156200","2451.50","-","3","-","15.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250415","東証","貸借","4000","6200","1149900","3500","0","3500","1146400","2476.50","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250414","東証","貸借","7300","107400","1152100","0","0","0","1152100","2466.50","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250411","東証","貸借","67400","700","1252200","0","194400","0","1252200","2473.00","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250410","東証","貸借","4400","46400","1185500","194400","100","194400","991100","2566.00","-","1","-","5.20","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250409","東証","貸借","14700","21600","1227500","0","154200","100","1227400","2404.50","-","3","-","15.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250408","東証","貸借","17600","9600","1234400","154300","0","154300","1080100","2466.00","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250407","東証","貸借","105000","161000","1226400","0","0","0","1226400","2334.00","-","1","-","4.80","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250404","東証","貸借","24200","8100","1282400","0","24800","0","1282400","2542.50","-","1","-","5.20","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250403","東証","貸借","263000","9200","1266300","24800","55500","24800","1241500","2660.00","-","1","-","5.40","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250402","東証","貸借","27700","126100","1012500","0","375500","55500","957000","2615.00","-","3","-","16.20","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250401","東証","貸借","12800","6400","1110900","431000","0","431000","679900","2652.50","-","1","-","5.40","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250331","東証","貸借","93100","55200","1104500","0","500","0","1104500","2626.50","-","1","-","5.40","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250328","東証","貸借","48900","17600","1066600","500","0","500","1066100","2735.00","-","1","-","5.60","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250327","東証","貸借","200","66900","1035300","0","17000","0","1035300","2802.00","-","1","-","23.20","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250326","東証","貸借","35300","124100","1102000","11400","0","17000","1085000","2785.50","-","3","-","33.60","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250325","東証","貸借","14900","53300","1190800","5600","0","5600","1185200","2767.50","-","1","-","11.20","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250324","東証","貸借","17700","39600","1229200","0","1600","0","1229200","2760.00","-","1","-","11.20","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250321","東証","貸借","131900","63400","1251100","0","125600","1600","1249500","2787.00","-","1","-","11.20","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250319","東証","貸借","97700","32200","1182600","1500","0","127200","1055400","2824.50","-","1","-","11.60","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250318","東証","貸借","155000","12400","1117100","53900","100","125700","991400","2741.50","-","3","-","16.80","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250317","東証","貸借","3500","59100","974500","71900","2100","71900","902600","2646.00","-","2","-","10.80","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250314","東証","貸借","13300","15500","1030100","0","7000","2100","1028000","2580.50","-","1","-","5.20","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250313","東証","貸借","9800","49100","1032300","100","2100","9100","1023200","2580.00","-","1","-","5.20","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250312","東証","貸借","5000","14100","1071600","0","1100","11100","1060500","2582.50","-","3","-","15.60","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250311","東証","貸借","6900","13200","1080700","0","25500","12200","1068500","2584.50","-","1","-","5.20","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250310","東証","貸借","4800","25800","1087000","35600","0","37700","1049300","2580.50","-","1","-","5.20","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250307","東証","貸借","23900","1300","1108000","0","35800","2100","1105900","2553.00","-","1","-","5.20","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250306","東証","貸借","2400","27000","1085400","32500","0","37900","1047500","2563.50","-","1","-","5.20","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250305","東証","貸借","500","12800","1110000","3300","0","5400","1104600","2552.50","-","3","-","15.60","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250304","東証","貸借","13700","7600","1122300","0","69400","2100","1120200","2528.50","-","1","-","5.20","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250303","東証","貸借","600","46900","1116200","69400","0","71500","1044700","2562.50","-","1","-","5.20","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250228","東証","貸借","37100","10200","1162500","0","37800","2100","1160400","2496.50","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250227","東証","貸借","8500","61700","1135600","37800","1800","39900","1095700","2548.00","-","1","-","5.20","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250226","東証","貸借","70700","1900","1188800","800","294700","3900","1184900","2521.50","-","3","-","15.60","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250225","東証","貸借","45300","25100","1120000","292300","0","297800","822200","2589.00","-","1","-","5.20","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250221","東証","貸借","3400","8100","1099800","5100","0","5500","1094300","2380.50","-","1","-","4.80","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250220","東証","貸借","13400","72700","1104500","0","4400","400","1104100","2369.00","-","1","-","4.80","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250219","東証","貸借","66300","24400","1163800","4400","33700","4800","1159000","2376.00","-","4","-","19.20","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250218","東証","貸借","7800","14800","1121900","33700","1000","34100","1087800","2420.00","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250217","東証","貸借","52200","31100","1128900","1000","0","1400","1127500","2417.50","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250214","東証","貸借","32600","5500","1107800","0","57500","400","1107400","2462.00","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250213","東証","貸借","20800","44100","1080700","57500","0","57900","1022800","2490.00","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250212","東証","貸借","13700","14800","1104000","0","0","400","1103600","2455.00","-","3","-","15.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250210","東証","貸借","67700","5200","1105100","400","2500","400","1104700","2458.00","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250207","東証","貸借","8700","40200","1042600","0","43400","2500","1040100","2521.50","-","1","-","5.20","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250206","東証","貸借","25800","42400","1074100","19300","800","45900","1028200","2520.00","-","2","-","10.40","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250205","東証","貸借","30100","31300","1090700","26600","0","27400","1063300","2497.00","-","3","-","15.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250204","東証","貸借","3000","4900","1091900","400","0","800","1091100","2486.50","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250203","東証","貸借","6200","12700","1093800","0","0","400","1093400","2455.50","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250131","東証","貸借","9200","2600","1100300","0","7000","400","1099900","2489.50","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250130","東証","貸借","1900","2900","1093700","0","5200","7400","1086300","2492.50","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250129","東証","貸借","30600","3200","1094700","11700","0","12600","1082100","2474.50","-","3","-","15.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250128","東証","貸借","16500","10000","1067300","500","4500","900","1066400","2478.50","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250127","東証","貸借","5500","19800","1060800","100","1700","4900","1055900","2486.00","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250124","東証","貸借","4100","23100","1075100","6100","300","6500","1068600","2469.00","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250123","東証","貸借","4800","30300","1094100","0","900","700","1093400","2456.50","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250122","東証","貸借","15900","19400","1119600","1200","0","1600","1118000","2452.00","-","3","-","15.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250121","東証","貸借","37700","10100","1123100","0","11400","400","1122700","2461.50","-","1","-","5.00","0.00","-","","","",""
"8058","三菱商事","20260331","","","","20250120","東証","貸借","5200","52200","1095500","11400","0","11800","1083700","2480.00","-","1","-","5.00","0.00","-","","","",""
