"銘柄コード","銘柄名","直後基準日","直近制限措置","直近臨時措置","直近特別措置","申込日","市場区分","貸借区分","融資新規（株）","融資返済（株）","融資残高（株）","貸株新規（株）","貸株返済（株）","貸株残高（株）","差引残高（株）","貸借値段（円）","品貸料率（品貸日数分/円）","品貸日数","品貸料率（年率換算/％）","最高料率（品貸日数分/円）","最低料率（品貸日数分/円）","応札ランク","制限措置","臨時措置","特別措置","新株引受・権利入札"
"6723","ルネサスエレクトロニクス","20260331","","","","20260127","東証","貸借","10100","81200","150600","14800","200","136100","14500","2390.00","-","1","-","4.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20260126","東証","貸借","114900","76700","221700","0","62000","121500","100200","2355.00","-","1","-","4.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20260123","東証","貸借","14900","52900","183500","3400","41400","183500","0","2513.50","*****","1","*****","5.20","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20260122","東証","貸借","83400","20900","221500","66500","4000","221500","0","2517.50","*****","1","*****","5.20","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20260121","東証","貸借","66300","50000","159000","24400","8100","159000","0","2406.00","*****","3","*****","15.00","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20260120","東証","貸借","50600","99800","142700","13500","6900","142700","0","2356.00","*****","1","*****","4.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20260119","東証","貸借","75600","28200","191900","2600","11000","136100","55800","2322.50","-","1","-","4.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20260116","東証","貸借","21900","9300","144500","16500","3900","144500","0","2328.00","*****","1","*****","4.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20260115","東証","貸借","28600","55200","131900","3600","30200","131900","0","2349.00","*****","1","*****","4.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20260114","東証","貸借","3200","43100","158500","11900","61400","158500","0","2410.00","*****","3","*****","15.00","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20260113","東証","貸借","126400","14400","198400","9700","165600","208000","-9600","2420.00","0.00","1","0.00","5.00","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20260109","東証","貸借","9900","199300","86400","206000","9200","363900","-277500","2380.00","0.05","1","0.76","4.80","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20260108","東証","貸借","91700","8500","275800","4900","147200","167100","108700","2280.50","-","1","-","4.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20260107","東証","貸借","75400","5400","192600","79000","42000","309400","-116800","2349.50","0.20","4","0.77","19.20","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20260106","東証","貸借","60500","9600","122600","39500","33100","272400","-149800","2300.00","0.05","1","0.79","4.60","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20260105","東証","貸借","400","67800","71700","125200","0","266000","-194300","2225.00","0.05","1","0.82","4.60","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251230","東証","貸借","8300","700","139100","14800","5500","140800","-1700","2140.00","0.00","1","0.00","4.40","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251229","東証","貸借","2800","12600","131500","22000","31800","131500","0","2138.00","*****","1","*****","4.40","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251226","東証","貸借","26100","5400","141300","32900","7400","141300","0","2162.50","*****","6","*****","105.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251225","東証","貸借","0","10700","120600","38000","3600","115800","4800","2152.00","-","1","-","8.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251224","東証","貸借","21400","30800","131300","3500","94700","81400","49900","2115.00","-","3","-","26.40","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251223","東証","貸借","19400","2600","140700","78400","18800","172600","-31900","2138.00","0.00","1","0.00","8.80","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251222","東証","貸借","3900","4700","123900","38300","10800","113000","10900","2139.00","-","1","-","8.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251219","東証","貸借","6500","91100","124700","24900","9100","85500","39200","2037.50","-","1","-","8.40","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251218","東証","貸借","142700","0","209300","5000","106500","69700","139600","2015.00","-","1","-","4.20","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251217","東証","貸借","600","83700","66600","71200","15900","171200","-104600","2100.00","0.00","3","0.00","12.60","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251216","東証","貸借","54900","64300","149700","14800","117100","115900","33800","2051.50","-","1","-","4.20","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251215","東証","貸借","15800","30000","159100","10300","64000","218200","-59100","2162.00","0.00","1","0.00","4.40","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251212","東証","貸借","88800","43600","173300","70400","21000","271900","-98600","2193.00","0.05","1","0.83","4.40","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251211","東証","貸借","42800","107200","128100","9800","28900","222500","-94400","2137.50","0.05","1","0.85","4.40","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251210","東証","貸借","116100","85500","192500","56300","23700","241600","-49100","2190.00","0.00","3","0.00","13.20","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251209","東証","貸借","81900","7800","161900","24500","159500","209000","-47100","2141.00","0.00","1","0.00","4.40","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251208","東証","貸借","6200","144600","87800","113600","29100","344000","-256200","2100.50","0.05","1","0.86","4.40","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251205","東証","貸借","166900","4000","226200","11400","422200","259500","-33300","2070.50","0.00","1","0.00","4.20","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251204","東証","貸借","2600","115600","63300","494600","600","670300","-607000","2130.50","0.10","1","1.71","4.40","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251203","東証","貸借","65800","90000","176300","131500","0","176300","0","1931.50","*****","3","*****","12.00","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251202","東証","貸借","2100","7800","200500","20100","4900","44800","155700","1812.50","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251201","東証","貸借","11100","0","206200","1300","5300","29600","176600","1809.50","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251128","東証","貸借","2000","600","195100","7400","12900","33600","161500","1851.50","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251127","東証","貸借","500","4400","193700","500","1500","39100","154600","1829.50","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251126","東証","貸借","100","33200","197600","39600","4300","40100","157500","1834.00","-","3","-","11.40","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251125","東証","貸借","25500","100","230700","4300","300","4800","225900","1778.00","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251121","東証","貸借","12100","300","205300","0","44400","800","204500","1798.00","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251120","東証","貸借","9600","6300","193500","24600","22400","45200","148300","1847.00","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251119","東証","貸借","42800","0","190200","11100","30900","43000","147200","1815.50","-","4","-","15.20","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251118","東証","貸借","300","12500","147400","6300","9600","62800","84600","1872.00","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251117","東証","貸借","28700","53900","159600","6200","15000","66100","93500","1904.50","-","1","-","4.00","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251114","東証","貸借","55500","28100","184800","0","82500","74900","109900","1935.00","-","1","-","4.00","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251113","東証","貸借","21200","42200","157400","57000","1800","157400","0","2013.00","*****","1","*****","4.20","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251112","東証","貸借","3300","20900","178400","49300","2000","102200","76200","1943.50","-","3","-","12.00","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251111","東証","貸借","2500","11000","196000","7500","19300","54900","141100","1871.00","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251110","東証","貸借","2000","6600","204500","37100","8200","66700","137800","1850.00","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251107","東証","貸借","47500","21800","209100","0","72500","37800","171300","1835.50","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251106","東証","貸借","1000","41500","183400","62700","3800","110300","73100","1907.00","-","1","-","4.00","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251105","東証","貸借","46200","12600","223900","17600","31600","51400","172500","1851.00","-","3","-","11.40","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251104","東証","貸借","4200","31300","190300","11000","70700","65400","124900","1933.50","-","1","-","4.00","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251031","東証","貸借","3400","65600","217400","97000","15800","125100","92300","1911.00","-","1","-","4.00","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251030","東証","貸借","79100","1900","279600","26000","30600","43900","235700","1829.50","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251029","東証","貸借","12400","4200","202400","3500","19900","48500","153900","1906.00","-","4","-","16.00","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251028","東証","貸借","11400","600","194200","24500","700","64900","129300","1916.00","-","1","-","4.00","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251027","東証","貸借","0","29200","183400","27000","200","41100","142300","1890.00","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251024","東証","貸借","7300","7200","212600","800","12600","14300","198300","1843.50","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251023","東証","貸借","63100","23700","212500","100","60000","26100","186400","1848.00","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251022","東証","貸借","43800","9500","173100","12600","90000","86000","87100","1957.50","-","3","-","12.00","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251021","東証","貸借","16800","44400","138800","99600","14300","163400","-24600","1995.50","0.00","1","0.00","4.00","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251020","東証","貸借","18300","1500","166400","16900","27600","78100","88300","1917.50","-","1","-","4.00","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251017","東証","貸借","10300","29600","149600","11600","70400","88800","60800","1922.00","-","1","-","4.00","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251016","東証","貸借","24700","51400","168900","94000","0","147600","21300","1940.50","-","1","-","4.00","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251015","東証","貸借","500","31000","195600","22300","21800","53600","142000","1793.00","-","3","-","10.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251014","東証","貸借","31800","8700","226100","15000","17400","53100","173000","1710.50","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251010","東証","貸借","5500","1500","203000","10300","11300","55500","147500","1796.50","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251009","東証","貸借","12000","7100","199000","11300","110800","56500","142500","1813.00","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251008","東証","貸借","20200","0","194100","93100","27700","156000","38100","1844.00","-","4","-","15.20","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251007","東証","貸借","5000","88800","173900","40900","24700","90600","83300","1871.00","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251006","東証","貸借","18900","1000","257700","0","76200","74400","183300","1815.00","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251003","東証","貸借","14000","83900","239800","130500","7100","150600","89200","1812.00","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251002","東証","貸借","1200","15600","309700","1000","53700","27200","282500","1689.00","-","1","-","3.40","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20251001","東証","貸借","15200","2000","324100","74200","0","79900","244200","1688.00","-","3","-","10.20","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250930","東証","貸借","39400","900","310900","0","8100","5700","305200","1706.00","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250929","東証","貸借","27500","22700","272400","0","26500","13800","258600","1742.50","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250926","東証","貸借","35900","6400","267600","8400","67600","40300","227300","1795.00","-","1","-","14.40","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250925","東証","貸借","22300","40600","238100","50800","300","99500","138600","1876.00","-","1","-","7.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250924","東証","貸借","10700","6200","256400","0","36900","49000","207400","1822.00","-","3","-","22.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250922","東証","貸借","10000","29200","251900","67300","700","85900","166000","1846.00","-","1","-","7.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250919","東証","貸借","5100","4400","271100","1500","900","19300","251800","1765.50","-","1","-","7.20","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250918","東証","貸借","0","7400","270400","0","500","18700","251700","1759.50","-","2","-","14.40","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250917","東証","貸借","9700","4000","277800","0","25000","19200","258600","1749.50","-","3","-","10.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250916","東証","貸借","50000","13900","272100","30200","100","44200","227900","1777.50","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250912","東証","貸借","200","16500","236000","7900","20100","14100","221900","1728.50","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250911","東証","貸借","9900","500","252300","17100","2300","26300","226000","1729.00","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250910","東証","貸借","200","27300","242900","2900","9300","11500","231400","1742.00","-","4","-","14.40","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250909","東証","貸借","7100","2500","270000","17500","38600","17900","252100","1712.50","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250908","東証","貸借","5500","59800","265400","38700","800","39000","226400","1702.00","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250905","東証","貸借","26400","100","319700","800","7800","1100","318600","1662.50","-","1","-","3.40","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250904","東証","貸借","7200","3700","293400","6000","3800","8100","285300","1692.50","-","1","-","3.40","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250903","東証","貸借","23600","0","289900","0","11000","5900","284000","1700.50","-","3","-","10.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250902","東証","貸借","0","4100","266300","11300","8700","16900","249400","1725.00","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250901","東証","貸借","42200","0","270400","9000","7100","14300","256100","1728.00","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250829","東証","貸借","100","14000","228200","200","5400","12400","215800","1767.00","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250828","東証","貸借","700","10200","242100","3500","3500","17600","224500","1777.50","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250827","東証","貸借","2100","4300","251600","10300","0","17600","234000","1769.50","-","3","-","10.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250826","東証","貸借","17500","700","253800","0","20300","7300","246500","1749.50","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250825","東証","貸借","500","17200","237000","7100","0","27600","209400","1777.00","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250822","東証","貸借","7800","200","253700","9100","5100","20500","233200","1752.00","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250821","東証","貸借","3200","15900","246100","2300","0","16500","229600","1759.00","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250820","東証","貸借","44000","0","258800","0","8400","14200","244600","1754.00","-","3","-","10.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250819","東証","貸借","2200","11300","214800","100","9100","22600","192200","1805.50","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250818","東証","貸借","6100","1000","223900","0","600","31600","192300","1818.00","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250815","東証","貸借","13000","900","218800","0","11800","32200","186600","1820.00","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250814","東証","貸借","28500","0","206700","500","65500","44000","162700","1825.00","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250813","東証","貸借","100","83100","178200","92800","0","109000","69200","1880.00","-","3","-","11.40","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250812","東証","貸借","15200","16500","261200","16000","0","16200","245000","1758.00","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250808","東証","貸借","24100","19800","262500","0","9100","200","262300","1727.00","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250807","東証","貸借","137400","27200","258200","9100","3200","9300","248900","1720.00","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250806","東証","貸借","32200","0","148000","0","256500","3400","144600","1787.00","-","4","-","14.40","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250805","東証","貸借","0","6900","115800","174100","3600","259900","-144100","1860.00","0.00","1","0.00","3.80","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250804","東証","貸借","1600","27800","122700","3500","14800","89400","33300","1825.50","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250801","東証","貸借","5200","0","148900","0","77500","100700","48200","1838.00","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250731","東証","貸借","19600","2800","143700","2500","21900","178200","-34500","1866.00","0.00","1","0.00","3.80","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250730","東証","貸借","0","12400","126900","72400","0","197600","-70700","1871.00","0.00","3","0.00","11.40","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250729","東証","貸借","12200","7000","139300","0","84000","125200","14100","1859.00","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250728","東証","貸借","2600","323000","134100","154400","14900","209200","-75100","1882.00","0.00","1","0.00","3.80","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250725","東証","貸借","209700","14400","454500","5500","587200","69700","384800","1826.50","-","1","-","3.80","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250724","東証","貸借","1600","20400","259200","22200","269100","651400","-392200","1917.00","0.05","1","0.95","4.00","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250723","東証","貸借","20100","87000","278000","133500","13100","898300","-620300","1889.00","0.15","3","0.96","11.40","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250722","東証","貸借","42500","2300","344900","8100","177400","777900","-433000","1866.00","0.05","1","0.97","3.80","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250718","東証","貸借","800","24800","304700","31400","18300","947200","-642500","1906.00","0.05","1","0.95","4.00","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250717","東証","貸借","204300","15300","328700","240900","2400","934100","-605400","1905.50","0.05","1","0.95","4.00","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250716","東証","貸借","3500","243900","139700","8600","43900","695600","-555900","1847.00","0.20","4","0.98","15.20","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250715","東証","貸借","169600","1600","380100","121600","19200","730900","-350800","1874.50","0.00","1","0.00","3.80","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250714","東証","貸借","79500","1000","212100","19900","9900","628500","-416400","1931.00","0.05","1","0.94","4.00","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250711","東証","貸借","0","136200","133600","64700","8800","618500","-484900","1928.00","0.05","1","0.94","4.00","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250710","東証","貸借","64100","500","269800","5300","121500","562600","-292800","1893.00","0.00","1","0.00","3.80","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250709","東証","貸借","73500","19700","206200","76200","27400","678800","-472600","1944.00","0.15","3","0.93","12.00","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250708","東証","貸借","10400","1800","152400","179400","1500","630000","-477600","1904.00","0.05","1","0.95","4.00","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250707","東証","貸借","700","199200","143800","5900","21400","452100","-308300","1853.50","0.00","1","0.00","3.80","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250704","東証","貸借","200600","2800","342300","2000","77600","467600","-125300","1894.50","0.00","1","0.00","3.80","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250703","東証","貸借","9900","17000","144500","205700","1600","543200","-398700","1902.00","0.05","1","0.95","4.00","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250702","東証","貸借","5600","29200","151600","242300","0","339100","-187500","1815.00","0.00","3","0.00","11.40","0.00","F","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250701","東証","貸借","4600","35400","175200","0","48100","96800","78400","1772.00","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250630","東証","貸借","12600","700","206000","34900","3000","144900","61100","1789.00","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250627","東証","貸借","10100","757700","194100","20000","56400","113000","81100","1765.00","-","1","-","3.60","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250626","東証","貸借","598700","67500","941700","0","682900","149400","792300","1735.50","-","1","-","14.40","0.00","-","","","",""
"6723","ルネサスエレクトロニクス","20260331","","","","20250625","東証","貸借","61600","33500","410500","71600","7900","832300","-421800","1971.50","0.15","3","0.92","24.00","0.00","F","","","",""
